payment_id,booking_id,provider,status,amount,currency,transaction_date
P3SHXXGMHG,B005565,pos,failed,392.97,EUR,2025-03-15
PQQSQ0N3MD,B000777,stripe,captured,145.74,EUR,2025-04-06
PAC92A6K0U,B001979,paypal,captured,445.08,EUR,2025-03-25
PCSUIK3KJT,B001282,pos,captured,270.8,EUR,2025-03-06
PF3M8TEQFV,B005837,pos,refunded,417.04,EUR,2025-07-14
PBEE4KIT59,B003617,paypal,captured,384.3,USD,2025-03-03
PM91N9CJWA,B000845,adyen,captured,347.67,USD,2025-02-11
PBB52KP753,B004863,pos,captured,645.07,EUR,2025-06-04
PDAA3QXZAA,B002998,paypal,captured,418.27,EUR,2025-03-12
PR9I7CUOJN,B001421,adyen,captured,608.53,EUR,2025-07-08
P0TX3KKJP9,B002690,paypal,authorized,507.31,USD,2025-06-15
PNFS3TRDI3,B004585,adyen,captured,210.96,USD,2025-03-04
PE2QC5S4BR,B003508,adyen,captured,504.46,EUR,2025-06-18
P44LET8OBG,B001650,pos,failed,594.45,EUR,2025-07-16
P9XQWZYVJV,B001068,paypal,authorized,248.81,EUR,2025-01-18
P9CCZYZ9MB,B002052,paypal,chargeback,540.28,EUR,2025-05-15
P2O3I2J00F,B002650,stripe,captured,563.4,EUR,2025-03-27
PSZTY481CW,B004376,paypal,captured,1201.06,USD,2025-06-12
PYRBZSYZ9B,B003009,pos,captured,521.83,EUR,2025-05-07
P6JCU6UA5U,B005993,paypal,captured,587.39,XXX,2025-02-09
P237U5FS03,B000500,stripe,failed,685.19,EUR,2025-05-27
PA3NKBM9RA,B001168,paypal,captured,453.45,EUR,2025-05-30
POJPEB9PPB,B001885,adyen,captured,440.85,EUR,2025-07-07
PG7HLJX88K,B001885,adyen,authorized,629.78,EUR,2025-07-04
PTYUOC53FR,B005722,stripe,captured,651.69,EUR,2025-01-11
PMWJFD9OPO,B000812,paypal,captured,442.48,EUR,2025-04-25
PSH6067BHA,B004676,adyen,captured,431.35,GBP,2025-03-07
PFGKR4XABR,B001461,paypal,captured,144.34,EUR,2025-07-04
PWJW87IOPA,B003468,pos,authorized,1207.22,EUR,2025-01-26
PP6KUCU13P,B002905,paypal,captured,880.68,USD,2025-06-04
PZU3CI2I1P,B005966,pos,captured,156.18,USD,2025-02-23
P3IW3YPJEH,B004198,adyen,authorized,366.19,EUR,2025-05-22
P0OYDCC7HO,B005031,paypal,captured,629.85,EUR,2025-02-27
PC0U31CA2U,B001608,paypal,refunded,220.35,EUR,2025-01-05
PRHVCH45KA,B001598,stripe,captured,563.95,USD,2025-07-14
PHHWW4L6E9,B001843,paypal,captured,636.77,USD,2025-07-24
PE6SSCYIRD,B005929,stripe,refunded,187.85,EUR,2025-01-24
P2HS05WCZF,B003973,pos,captured,297.1,EUR,2025-07-14
PR6VUQLYHV,B002315,adyen,captured,130.79,EUR,2025-05-05
PX09RQZSTD,B002901,paypal,captured,2311.43,EUR,2025-01-16
PIY1CQQIBC,B002121,paypal,captured,888.9,EUR,2025-06-07
PR7KAFN96O,B000200,pos,captured,153.72,USD,2025-04-28
PKF9ASA4I5,B000036,adyen,captured,286.57,EUR,2025-07-03
PXBWIF4V3A,B000278,paypal,captured,195.76,USD,2025-03-12
PC2DV53LML,B003917,pos,captured,654.01,EUR,2025-03-30
PLPZ2DU0ZG,B003917,pos,captured,934.3,EUR,2025-03-24
PUW8KFZVZ8,B005593,stripe,captured,113.13,EUR,2025-07-08
PA48MU599A,B005593,stripe,failed,161.62,EUR,2025-07-04
PRVM242Z04,B000080,paypal,captured,580.78,GBP,2025-05-06
P335N5AIPC,B004742,stripe,captured,1107.55,EUR,2025-04-12
PPVI9SE3JK,B002073,paypal,failed,659.58,EUR,2025-05-15
PXS0TASLK3,B004931,paypal,captured,1007.8,EUR,2025-04-27
PFEKVSETYF,B004808,adyen,captured,146.27,EUR,2025-04-05
PP85TVI6KC,B004457,pos,failed,343.29,USD,2025-07-10
PAKABYKMLF,B001143,stripe,authorized,628.9,GBP,2025-04-19
PMB1UKAVSF,B003223,adyen,captured,123.38,GBP,2025-05-22
PIVLGN5POG,B004582,paypal,chargeback,769.26,GBP,2025-02-13
PCVR576IAI,B000643,stripe,captured,542.28,EUR,2025-07-21
P746G44WHJ,B005797,stripe,captured,213.39,GBP,2025-07-09
P0UP9DIGR6,B004139,stripe,captured,915.22,EUR,2025-04-13
PB8ARQNOU1,B003736,adyen,refunded,565.46,EUR,2025-02-07
PXJ7M89A91,B003001,stripe,captured,1323.45,GBP,2025-07-24
PGJZGTY80B,B002538,pos,captured,201.47,EUR,2025-06-01
PY7ZDAQT0Q,B002601,stripe,captured,210.94,EUR,2025-01-17
P3IU3JMDAU,B002601,pos,captured,301.35,EUR,2025-01-17
P7VC3ZRVH8,B001779,pos,captured,429.5,USD,2025-04-19
P6NQCY0AH0,B004655,adyen,captured,1048.84,USD,2025-03-05
P1V20ZHWU8,B004284,pos,captured,125.94,EUR,2025-07-24
P6NBAJEFX2,B004284,stripe,failed,179.91,EUR,2025-07-25
PO9V2X9OI7,B004856,pos,captured,497.73,EUR,2025-01-14
PZNXUTL45P,B005108,stripe,captured,638.72,GBP,2025-07-16
PPW89W9RZJ,B004052,paypal,captured,159.52,GBP,2025-03-18
PBUU9ZRAS6,B000231,paypal,captured,298.86,USD,2025-05-28
PZ38WV0DR5,B003062,adyen,captured,609.73,EUR,2025-04-02
PPQ39QG1R6,B004778,adyen,captured,282.47,EUR,2025-04-23
PNJHY204AL,B001334,paypal,captured,290.23,EUR,2025-07-01
PGPVTAO6B1,B001334,paypal,captured,414.61,EUR,2025-07-01
PT58HKWXCI,B004219,pos,captured,1051.51,USD,2025-06-19
PSYD60HUWE,B000839,pos,captured,264.46,GBP,2025-02-10
PFP6SOG1A0,B000839,pos,captured,377.8,GBP,2025-02-11
PJ6BL0AYC6,B002584,pos,captured,651.96,EUR,2025-07-03
P33ESRM59H,B000412,paypal,authorized,1243.5,USD,2025-01-31
PY37BIF45N,B005467,pos,captured,195.55,EUR,2025-04-25
P1HWW8CYWU,B005912,adyen,captured,402.06,EUR,2025-06-01
PK1ZR1F5UC,B005786,paypal,captured,158.45,GBP,2025-06-30
PRGUTFZ7BW,B003314,adyen,refunded,171.63,USD,2025-03-03
PM9889NBF7,B001113,paypal,captured,170.43,EUR,2025-07-15
P9XI15GCPL,B004300,pos,captured,445.72,EUR,2025-05-07
PVXNA500MC,B001957,pos,authorized,629.53,EUR,2025-06-28
PX35DXX4TK,B001527,paypal,failed,219.43,EUR,2025-05-30
PEG2Y7XAH0,B005834,adyen,captured,394.07,EUR,2025-06-15
PEN0EBOI9K,B001064,pos,captured,797.81,EUR,2025-02-25
PCHJSELRH6,B001802,stripe,captured,702.67,USD,2025-06-25
PNDLUMAXK5,B001802,paypal,captured,1003.81,USD,2025-06-29
P8L3YP1CYK,B005902,adyen,failed,144.74,GBP,2025-02-26
PMSJW6EHDQ,B002700,adyen,authorized,1082.51,USD,2025-01-18
PU15MU0YED,B003497,paypal,refunded,151.44,EUR,2025-03-20
PQFRODREA9,B005444,paypal,chargeback,105.31,EUR,2025-03-19
PKXCHDRFWV,B005444,paypal,authorized,150.45,EUR,2025-03-20
PJNPEU0FZ0,B004507,adyen,captured,126.39,EUR,2025-02-23
PKLC80TJIG,B004155,paypal,captured,1108.2,EUR,2025-05-15
PMCS99WZQI,B001545,paypal,captured,1328.82,EUR,2025-05-14
P6EV6F6IP0,B000583,adyen,captured,843.29,GBP,2025-01-17
PKF0YFZNKQ,B002631,adyen,captured,733.47,GBP,2025-02-24
PV9AHUKBYO,B000130,adyen,failed,642.8,EUR,2025-07-06
PZH9KW8ER6,B004195,stripe,captured,466.07,EUR,2025-01-15
PPA3380CFQ,B002814,paypal,refunded,703.06,GBP,2025-07-13
PMHDDFYG7E,B000955,adyen,captured,506.57,EUR,2025-07-28
P1090LYU7O,B001329,pos,captured,246.16,EUR,2025-06-01
P5SGE2V04W,B005340,pos,captured,421.02,GBP,2025-05-10
PPT84KF6AN,B001796,stripe,failed,669.78,EUR,2025-03-29
PBZ4B7KS0G,B003489,pos,refunded,462.55,EUR,2025-04-18
PPMWTN32WB,B001526,paypal,captured,145.76,USD,2025-05-26
PHE3T9Z34L,B001919,pos,captured,511.32,EUR,2025-06-04
PKXH1ELXOX,B005434,stripe,captured,173.82,EUR,2025-04-24
PDSSP6V9HK,B003187,pos,captured,214.25,EUR,2025-05-27
PX3BDCS1XI,B001606,adyen,authorized,505.96,EUR,2025-02-24
PTDROMMQLQ,B005296,stripe,captured,738.49,EUR,2025-04-12
PF9N4O0PIK,B001611,stripe,captured,340.62,EUR,2025-02-14
PDK1I2AQ3L,B004645,pos,captured,704.11,EUR,2025-05-12
PGH61CO728,B004755,adyen,captured,341.39,GBP,2025-07-23
PYG7RBAPQ9,B004755,stripe,captured,487.7,GBP,2025-07-26
P21SJOI0TO,B000769,adyen,captured,639.79,EUR,2025-07-23
POJ6R3WF81,B005911,paypal,captured,367.96,EUR,2025-04-17
PM91PDN67Y,B002577,pos,captured,151.84,EUR,2025-04-22
P5C99KO2R7,B002873,pos,captured,897.29,EUR,2025-02-02
PIWL3DAGNR,B000627,paypal,captured,334.23,GBP,2025-06-10
P8MPMFC1OO,B003030,pos,captured,135.47,EUR,2025-03-13
PSECYXLP4E,B001322,paypal,captured,152.04,ZZZ,2025-02-16
PH0V872IPY,B004782,adyen,captured,240.91,EUR,2025-01-08
PISMHTRHTE,B005014,adyen,captured,450.61,EUR,2025-07-09
PIYCIXU1UU,B000259,paypal,captured,238.84,EUR,2025-06-05
PRJ3Q8FC0F,B000578,pos,captured,593.35,USD,2025-07-28
PY4PYHRGPA,B002142,adyen,captured,916.09,EUR,2025-04-26
P8FOEQJZML,B005157,paypal,authorized,300.27,EUR,2025-02-26
PE63Q8UIEW,B002297,stripe,captured,205.16,GBP,2025-01-28
PCJ6RSSNBX,B004833,paypal,captured,788.85,EUR,2025-04-01
PY3LR7JE4U,B005765,adyen,captured,140.83,EUR,2025-05-27
PU175OCFPF,B005765,adyen,refunded,201.18,EUR,2025-05-27
PFH6NN34R7,B002340,stripe,captured,119.18,EUR,2025-05-10
P8EWRH9FKG,B003880,stripe,captured,756.55,EUR,2025-04-17
PRVFZ6GVXX,B003880,paypal,authorized,1080.78,EUR,2025-04-15
P2IRA83WEW,B001595,adyen,captured,735.15,EUR,2025-03-18
PURMTKH15G,B000185,paypal,captured,483.82,EUR,2025-04-22
P7Z03HCO77,B005879,stripe,captured,648.74,EUR,2025-07-19
PKQQIJCV72,B001839,paypal,captured,477.23,EUR,2025-03-14
P9OWJBTU80,B005944,paypal,captured,439.44,EUR,2025-06-16
P5QD08IGQE,B001318,stripe,authorized,295.37,GBP,2025-04-06
PAOVRZJCS8,B003292,pos,captured,685.08,GBP,2025-01-29
P44D4DYQ1C,B005304,paypal,authorized,573.08,EUR,2025-03-16
PRRVQACX0P,B000745,stripe,captured,277.6,EUR,2025-05-27
PCEJ97N7MF,B001264,adyen,captured,177.85,EUR,2025-02-03
PBM720NE8B,B003634,pos,captured,566.27,USD,2025-05-20
P9Z7HPK5PB,B000949,adyen,authorized,302.34,EUR,2025-03-04
PT653PUY71,B001921,paypal,captured,109.28,EUR,2025-01-20
PVQ1CX9IS4,B001921,adyen,failed,156.11,EUR,2025-01-20
P7BFTT4MJV,B004368,stripe,captured,213.98,EUR,2025-01-25
PQQZA9KVSB,B002604,paypal,captured,424.87,EUR,2025-02-20
PF6V3JW1W8,B002604,paypal,captured,606.96,EUR,2025-02-28
PROV5PPKCM,B005501,pos,captured,177.35,EUR,2025-03-18
PW2XJO9LTQ,B000563,paypal,refunded,620.82,EUR,2025-02-16
PSFR9LHHA0,B000563,pos,refunded,886.89,EUR,2025-02-16
PPZGS8PRIH,B004623,adyen,captured,388.28,EUR,2025-07-19
PI70IB2PF9,B004299,stripe,refunded,369.15,USD,2025-05-21
PFEPBQM48T,B000239,stripe,captured,741.37,EUR,2025-07-04
PNEZV6PEMZ,B003962,paypal,refunded,379.04,EUR,2025-03-23
PAL6SEJVLZ,B002949,pos,captured,505.23,EUR,2025-02-02
PUK2ABJTFQ,B004578,pos,captured,152.44,EUR,2025-03-26
PPP4EW7OLM,B005887,paypal,refunded,559.0,EUR,2025-01-24
PYIC0Q9LJT,B005858,paypal,captured,649.23,USD,2025-07-17
PKQQQW0N3O,B005133,pos,captured,648.58,USD,2025-03-13
POP7D954OI,B005426,paypal,failed,377.29,EUR,2025-05-18
PEEM1VK8QN,B002183,pos,captured,288.23,EUR,2025-04-23
PD4GO8TRNP,B000119,paypal,captured,355.5,EUR,2025-03-16
P35LV1UL1X,B000778,stripe,captured,338.9,EUR,2025-05-18
PB9R9TEW23,B000065,pos,captured,816.24,EUR,2025-03-17
PRR4TCBDT5,B002575,paypal,captured,397.16,EUR,2025-06-20
PU7Y18OJSC,B002969,stripe,failed,784.56,EUR,2025-07-03
PGKO7O5TWD,B000490,paypal,captured,123.23,USD,2025-06-12
P5ORD051X4,B004117,pos,captured,190.69,EUR,2025-04-24
PFJN8YST8T,B001993,paypal,captured,142.37,EUR,2025-02-12
P8JFTLCIVA,B005485,adyen,captured,542.57,EUR,2025-04-24
PMJP922DLB,B005330,stripe,authorized,439.84,EUR,2025-04-15
PILALB2AJL,B001639,paypal,captured,389.59,EUR,2025-03-04
P3MG59QYLZ,B004200,pos,captured,120.93,EUR,2025-01-26
P3DCCEONHE,B003545,stripe,captured,377.21,USD,2025-03-21
PBDDI3ZOGC,B004163,stripe,failed,662.42,EUR,2025-05-04
PDTT63YF7D,B005267,stripe,captured,454.84,EUR,2025-01-09
PGX0707SN9,B005859,pos,captured,420.64,EUR,2025-01-13
PN9H74X5XB,B001462,paypal,refunded,162.15,EUR,2025-06-07
P7Y0WWP2LK,B004066,stripe,captured,576.81,EUR,2025-05-08
P6G14ZHMSJ,B005715,pos,captured,119.17,EUR,2025-06-03
PDMQ7SFKQS,B000031,paypal,authorized,387.91,USD,2025-06-26
PGNO1YK9MW,B000134,paypal,captured,862.69,EUR,2025-05-27
PC6RHUISGL,B000559,pos,authorized,1021.9,EUR,2025-02-15
PZDIRNN8NC,B005021,stripe,authorized,1133.69,EUR,2025-02-13
PRFLXQK69L,B000863,paypal,captured,431.25,EUR,2025-03-27
PERXISWKTM,B004787,stripe,captured,403.18,EUR,2025-07-13
P8DSNF121T,B006000,paypal,captured,335.7,EUR,2025-07-10
P6L56SKYQ3,B002979,paypal,captured,221.58,EUR,2025-02-11
P5HCJG771Y,B004588,stripe,captured,291.77,EUR,2025-07-08
P9Q23LEQ1G,B005792,adyen,captured,515.75,USD,2025-04-01
PK870VOAEY,B004426,paypal,failed,361.28,EUR,2025-01-18
PTXLDQ8BE2,B004426,adyen,captured,516.12,EUR,2025-01-20
PE72NV7LVK,B001353,adyen,captured,678.98,EUR,2025-06-03
P3GSNOSH96,B001353,stripe,captured,969.97,EUR,2025-05-25
PERU57YU9G,B000337,stripe,refunded,796.95,EUR,2025-06-25
PWIYYG3ZND,B002399,pos,captured,952.35,EUR,2025-02-28
P8QHDD1AAW,B004905,stripe,captured,311.06,EUR,2025-04-07
P43ZFV85NY,B003158,paypal,captured,367.32,EUR,2025-05-02
PCMZV68JR1,B004254,adyen,captured,1006.08,EUR,2025-04-12
P8THZ7O606,B004109,adyen,captured,339.82,EUR,2025-07-01
PDX7SSTSMU,B004100,adyen,failed,351.66,EUR,2025-02-17
PERUT2T54M,B002600,adyen,captured,181.63,EUR,2025-05-10
PKR8XKEKHB,B002426,paypal,captured,1193.55,EUR,2025-07-25
PRYHNKOLSG,B003393,pos,authorized,262.69,USD,2025-04-23
PXAO0N7CE7,B004467,adyen,captured,282.79,EUR,2025-01-23
PZYTQOMWQE,B002280,pos,captured,525.27,EUR,2025-07-10
PZKSINNSHK,B002768,paypal,captured,572.99,EUR,2025-03-27
PENWU9RBK8,B000173,adyen,captured,207.76,EUR,2025-05-29
PFWMW2GLEL,B000173,stripe,captured,296.8,EUR,2025-05-28
PM4HXWFGE5,B002671,adyen,captured,646.24,EUR,2025-02-05
P09COY6JTN,B001738,paypal,failed,980.07,EUR,2025-04-21
PS9O5TK6HG,B001805,paypal,chargeback,682.7,USD,2025-03-20
PKPV5TYYES,B003594,adyen,captured,787.67,EUR,2025-06-11
PX4ROYJHQG,B002725,paypal,failed,402.36,EUR,2025-06-16
PK0YMA8XDW,B003813,stripe,captured,124.46,EUR,2025-05-09
PDOKHTXS3L,B002115,paypal,captured,469.25,USD,2025-02-27
PSU9X9D9UU,B002200,stripe,captured,205.97,EUR,2025-07-13
PUHDD6E33H,B000982,pos,captured,558.27,EUR,2025-05-15
PVIIG7M53E,B003990,stripe,captured,660.88,USD,2025-06-17
P3HHFSNRV0,B000251,pos,failed,238.64,EUR,2025-03-05
PZ5QT6PWZV,B003792,pos,failed,293.47,ZZZ,2025-02-27
PM9CJQ5OBN,B001745,stripe,captured,547.9,EUR,2025-01-28
PYJJJJKZUA,B002219,paypal,captured,508.84,EUR,2025-02-19
PM56O7RTVP,B002343,adyen,refunded,374.62,USD,2025-03-04
PRNKKNVBJW,B004433,stripe,captured,120.51,EUR,2025-03-19
P6SJ8PPPRD,B002465,pos,captured,211.35,EUR,2025-05-10
PKT1WNDMFL,B000647,adyen,authorized,166.93,EUR,2025-05-15
PE4HUS028L,B005473,adyen,authorized,657.4,EUR,2025-06-15
PLOP4VRCE5,B005195,stripe,captured,248.21,EUR,2025-05-30
PGNJSVNPAF,B000193,paypal,authorized,1276.14,EUR,2025-02-08
PBU35J39KQ,B003041,stripe,authorized,610.17,EUR,2025-04-30
PTKAXPQXQM,B001854,paypal,captured,1475.78,EUR,2025-01-05
PYA5XKMGYI,B000419,pos,captured,133.57,EUR,2025-04-29
PX77ZLC8W3,B005552,pos,captured,0.0,EUR,2025-01-20
P23I1H67OC,B005552,adyen,captured,0.0,EUR,2025-01-16
PCIIBSG1MU,B005262,adyen,captured,630.5,EUR,2025-02-08
PAYZMLZ78Q,B001782,stripe,captured,752.56,USD,2025-02-07
PPXHCW406T,B003918,pos,authorized,147.78,EUR,2025-02-24
P9SDXTIQFH,B000979,pos,captured,301.97,EUR,2025-01-21
PWL9HDLO8O,B000308,stripe,captured,324.15,EUR,2025-06-23
PCY5VM5JJD,B004024,stripe,captured,170.18,EUR,2025-06-10
PGKH46ED22,B005959,paypal,failed,415.9,EUR,2025-02-22
P8K8TTFJ7U,B002635,stripe,captured,259.3,EUR,2025-01-21
P7SERWHC2N,B001724,pos,captured,468.28,EUR,2025-06-18
P5ERMGHN6I,B003876,paypal,captured,343.77,USD,2025-04-10
PRBT49WIUL,B003441,adyen,captured,457.7,EUR,2025-06-01
PJUE37EQZG,B003437,adyen,captured,371.49,EUR,2025-07-06
PU6CN3U21S,B002973,pos,authorized,988.0,USD,2025-02-24
PDLKL2F3GQ,B000847,adyen,captured,347.92,GBP,2025-03-25
PUUXSDECMQ,B000550,stripe,captured,133.26,EUR,2025-02-18
PFL1JO9SP1,B003845,paypal,captured,196.45,EUR,2025-04-29
P8SWBI4KPK,B003845,stripe,captured,280.65,EUR,2025-05-01
PN4UNZH7HG,B005352,pos,captured,512.07,EUR,2025-01-25
PYXUGVMTOK,B005460,adyen,authorized,451.38,GBP,2025-01-13
PSBH76WHBM,B002064,stripe,captured,1363.52,EUR,2025-06-29
PN9XOYEEV0,B003016,stripe,refunded,665.9,EUR,2025-07-09
PSITDZYPGH,B004143,pos,captured,440.96,EUR,2025-01-27
P7B1VS0VGJ,B002762,paypal,captured,178.41,USD,2025-01-17
PK4H9P6CHZ,B004573,pos,captured,275.71,EUR,2025-07-27
PMFLGA2GA1,B001154,stripe,captured,173.18,EUR,2025-06-08
PKJJMCW10L,B005436,stripe,captured,188.34,EUR,2025-04-25
PVAN21A99V,B005436,adyen,captured,269.06,EUR,2025-04-17
P9V6L4P0TS,B000969,pos,captured,121.26,USD,2025-05-18
PFWCHZ6Y3F,B000926,adyen,captured,749.31,GBP,2025-01-13
PHC7VUUSJR,B000800,pos,captured,204.4,USD,2025-02-19
P1KZA66UQB,B004208,pos,captured,607.2,EUR,2025-01-24
PHWFUVYD3P,B001354,pos,captured,659.43,EUR,2025-03-13
PYW2XR7SAM,B003612,paypal,authorized,176.08,USD,2025-01-29
PHGB9AP7W9,B000788,stripe,captured,183.61,EUR,2025-02-21
P1M6K2N38M,B000788,stripe,chargeback,262.3,EUR,2025-02-21
PY9YCQYZUZ,B000323,adyen,refunded,713.9,EUR,2025-05-12
PLYFEJ3AO1,B005264,paypal,failed,397.21,USD,2025-03-02
POLAGFRKTK,B004328,pos,captured,907.04,EUR,2025-02-20
PTCMMWNA6U,B004328,paypal,captured,1295.77,EUR,2025-02-17
PFLDDLNXEC,B001903,adyen,captured,517.78,EUR,2025-04-07
P2XJBP5YQ3,B004359,pos,captured,159.72,EUR,2025-03-19
P0JAD7VL34,B001494,pos,captured,211.92,USD,2025-02-23
PA0VWF1TND,B004547,adyen,refunded,732.86,EUR,2025-02-01
P6EBF6RJKB,B003395,adyen,authorized,791.32,USD,2025-02-23
PUF8TGE7Q7,B005803,stripe,refunded,351.32,EUR,2025-07-02
PVXSZ7SLJ8,B004360,stripe,captured,932.69,USD,2025-02-16
PH2CCQ5ATQ,B004360,stripe,captured,1332.42,USD,2025-02-14
PSDQU51KZJ,B005155,stripe,captured,1030.16,EUR,2025-04-30
PA6W58YL7F,B000953,adyen,captured,1036.32,EUR,2025-07-03
PHIIQJBWCM,B005649,adyen,refunded,344.62,EUR,2025-04-30
P2W055BLSZ,B005649,adyen,captured,492.32,EUR,2025-04-30
P94848MMNC,B001380,pos,captured,367.97,EUR,2025-03-21
PA92LZV1WW,B000370,stripe,captured,216.01,USD,2025-05-05
PCDZFQ5ETT,B001907,paypal,chargeback,1255.29,USD,2025-03-01
P2UJKC4G8O,B001397,stripe,captured,153.06,USD,2025-02-04
POQCZE6ME5,B005173,stripe,captured,120.38,EUR,2025-02-01
PDQZ9TL4PR,B005173,adyen,captured,171.97,EUR,2025-01-30
PQP7X40IYA,B001929,paypal,authorized,591.71,EUR,2025-04-13
P1532H8HLY,B004681,stripe,captured,641.78,GBP,2025-03-14
PD9ZG91HXV,B000138,pos,captured,596.01,EUR,2025-04-09
PJ2HNPP7I8,B005366,paypal,captured,443.76,USD,2025-01-08
PRE9WY2QMO,B004535,stripe,captured,130.56,EUR,2025-05-29
P3EENVUURR,B003978,adyen,captured,129.77,GBP,2025-05-08
PF2XVX7SWH,B001948,stripe,captured,550.98,EUR,2025-07-08
PT15Z2IETY,B000835,adyen,captured,403.53,EUR,2025-02-18
PTZKZXSRE3,B002518,adyen,refunded,104.48,USD,2025-01-18
PZ8THUCUAE,B002518,adyen,captured,149.26,USD,2025-01-25
PB7HUXG2F1,B003317,pos,captured,861.37,EUR,2025-07-19
P750QFZEZ8,B005205,paypal,captured,469.57,EUR,2025-03-15
PT08OQ4PMQ,B005205,pos,captured,670.82,EUR,2025-03-23
P48C0C3YT5,B001112,adyen,captured,158.89,GBP,2025-05-08
PDMYVUW2DV,B001917,stripe,captured,830.46,USD,2025-02-28
PULMLQTLVC,B003269,paypal,captured,191.38,EUR,2025-03-06
PYW5ER1BIM,B001261,adyen,captured,489.37,USD,2025-03-05
PWJRQKJ7C1,B004862,stripe,captured,1188.01,USD,2025-01-28
PJBN74AWR8,B001522,stripe,captured,582.05,USD,2025-01-19
PQEZSUTG03,B001065,paypal,chargeback,243.61,EUR,2025-02-08
PF7ITQ7DPD,B005176,adyen,captured,294.12,EUR,2025-04-15
PP114X6MS1,B005549,pos,captured,650.2,EUR,2025-05-13
PBCFFVO5P0,B005549,stripe,refunded,928.86,EUR,2025-05-13
P78HO7PNHK,B004324,pos,refunded,167.19,USD,2025-04-16
PTYIHZWVYH,B001717,pos,captured,604.83,USD,2025-06-25
PZ2TQ671WQ,B003809,adyen,captured,714.36,EUR,2025-03-30
PXQG9VGDNE,B001023,pos,captured,207.68,EUR,2025-05-24
PW3N0CYYG9,B005810,adyen,captured,808.62,EUR,2025-05-24
P9ATWHVBPH,B003865,stripe,captured,397.44,EUR,2025-06-05
PLOC2TRP9W,B003722,pos,failed,801.47,EUR,2025-02-25
PNPLN3XA8M,B000306,pos,captured,676.61,EUR,2025-03-08
PLV14DHPEV,B001551,stripe,captured,149.93,EUR,2025-05-26
PX29NVC7XE,B001551,pos,failed,214.19,EUR,2025-05-31
PO2ZRJCTB7,B001292,adyen,captured,522.59,EUR,2025-04-18
PYI2RD5HWI,B002359,paypal,captured,616.01,USD,2025-03-01
PLEUM3TAMX,B005932,stripe,refunded,124.43,USD,2025-03-11
PUS1KVPN9F,B002835,pos,failed,321.31,GBP,2025-07-11
PHWNJHGRIV,B003095,adyen,captured,192.33,GBP,2025-02-15
P5PIA8NO6O,B002196,paypal,refunded,283.19,EUR,2025-02-26
PO576043WS,B005987,stripe,captured,592.67,EUR,2025-03-26
PHT0DNYXYT,B001177,paypal,captured,137.24,EUR,2025-06-18
PZSQ2DX6BD,B001403,paypal,failed,321.6,USD,2025-04-29
PQ3PR1P0LO,B004514,adyen,captured,391.75,USD,2025-01-19
PS8JG4QA0G,B000660,adyen,authorized,710.0,EUR,2025-02-02
PZFLK8OIOM,B004207,adyen,captured,564.06,EUR,2025-04-12
PI4U6CPMN1,B001904,stripe,captured,593.66,USD,2025-03-05
PWYRLTF97X,B004177,paypal,captured,511.47,EUR,2025-02-13
P6GD3T7KOJ,B000096,adyen,captured,93.87,USD,2025-02-07
PJH7DORUU3,B000096,paypal,authorized,134.1,USD,2025-02-08
P0X7OMPP7O,B004552,stripe,captured,216.7,EUR,2025-04-01
PAWUWAT04O,B002409,stripe,captured,947.39,USD,2025-06-04
P7V011VI42,B001670,adyen,captured,584.34,EUR,2025-03-01
PK71LUJVHR,B000728,adyen,captured,864.75,EUR,2025-06-19
PQGGQJNCWD,B001146,stripe,authorized,444.53,EUR,2025-04-04
PB6CPMQ5N7,B001146,paypal,captured,635.04,EUR,2025-03-29
PSL7HK6TLO,B005277,stripe,failed,279.43,EUR,2025-04-15
P3IFOHXF30,B000465,paypal,captured,417.7,EUR,2025-01-10
P0W6UNHV7F,B001561,paypal,authorized,411.85,GBP,2025-03-04
PE2JPK7WUL,B002155,pos,refunded,850.81,USD,2025-04-28
PMJI3Q45G7,B003126,pos,captured,189.22,EUR,2025-04-30
PPPKV8SIF1,B000682,paypal,failed,145.64,EUR,2025-06-03
PSHH06RSQJ,B005913,stripe,captured,822.66,GBP,2025-01-03
PZWU7YOZ8I,B005913,paypal,refunded,548.44,GBP,2025-01-09
PUX6B2M4U9,B005433,paypal,captured,542.06,USD,2025-02-17
P719RBON4U,B005433,adyen,refunded,774.37,USD,2025-02-22
PSCGUYBTD6,B002174,adyen,captured,546.99,GBP,2025-01-19
PJFRY9ZD9E,B002736,stripe,captured,562.03,EUR,2025-06-14
P4TMS3BZEW,B001194,stripe,captured,603.18,GBP,2025-05-10
PPQVG4EIKO,B000560,pos,captured,635.8,EUR,2025-01-17
PKVPYCY0D1,B002065,adyen,captured,570.74,EUR,2025-05-01
PAA3HUNJA9,B005057,stripe,failed,438.87,EUR,2025-03-18
PCAWCKIQZL,B004290,stripe,captured,811.88,EUR,2025-07-15
P2RRMM8JLA,B005228,pos,captured,454.43,ZZZ,2025-06-14
PDH9E15X5U,B001368,stripe,captured,153.11,USD,2025-02-28
P3WX0JQYQ7,B001147,pos,captured,738.94,USD,2025-05-15
P8S3KFVQSK,B001699,pos,captured,994.93,EUR,2025-05-01
PVH9UBLGQ7,B001009,pos,captured,127.35,USD,2025-04-23
PTDNTQA5IG,B001009,adyen,captured,181.93,USD,2025-04-23
